thm	Pphi2.leadingTerm_const_pos	Pphi2.InteractingMeasure.LeadingTerm	Pphi2.leadingTerm_const_eq GaussianField.FinLatticeSites GaussianField.gffPositionCovariance
thm	GaussianField.gaussianDensityWeight.congr_simp	GaussianField.Density	GaussianField.gaussianDensityWeight GaussianField.FinLatticeField
thm	Pphi2.canonicalSmoothInteraction_lower_bound_at_cutoff_uniform	Pphi2.NelsonEstimate.RoughErrorBound	Pphi2.DynamicalCutoff.degreeDynamicalCutoffScale_pos Pphi2.canonicalSmoothInteraction Pphi2.DynamicalCutoff.degreeDynamicalCutoffScale Pphi2.DynamicalCutoff.degreeCutoffPower Pphi2.DynamicalCutoff.degreeDynamicalCutoffScale_log_pow_le Pphi2.canonicalSmoothInteraction_lower_bound_log_uniform_in_aN Pphi2.CanonicalJoint
thm	Pphi2.asymTransferGroundEigenvalue_pos	Pphi2.AsymTorus.AsymGappedTransfer	Pphi2.AsymTransferGroundExcitedData.eigenval Pphi2.asymTransferOperator_eigenvalues_pos Pphi2.AsymTransferGroundExcitedData.i₀ Pphi2.asymTransferGroundExcitedData Pphi2.asymTransferGroundEigenvalue Pphi2.AsymTransferGroundExcitedData.b Pphi2.AsymTransferGroundExcitedData.ι Pphi2.AsymTransferGroundExcitedData.h_eigen
def	GaussianField.latticeTranslationFun	Lattice.Symmetry	GaussianField.FinLatticeSites GaussianField.FinLatticeField
thm	GaussianField.Matrix.IsHermitian.mulVec_exp_neg_smul	Lattice.HeatKernel
thm	GaussianField.HasLaplacianEigenvalues.eigenvalue_nonneg	HeatKernel.Bilinear	GaussianField.DyninMityaginSpace GaussianField.HasLaplacianEigenvalues GaussianField.HasLaplacianEigenvalues.eigenvalue
thm	Pphi2.DynamicalCutoff.dynamicalCutoffScale_pos	Pphi2.NelsonEstimate.DynamicalCutoff	Pphi2.DynamicalCutoff.dynamicalCutoffScale
thm	Pphi2.asymShift_sum_mul_eq	Pphi2.AsymTorus.AsymWickVariance	GaussianField.AsymLatticeSites Pphi2.asymShift GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat
def	GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat	Torus.AsymmetricTorus	GaussianField.AsymLatticeSites
thm	Pphi2.canonicalRoughError_l2_sq_eq_lead_plus_perCoef_sq	Pphi2.NelsonEstimate.RoughErrorBound	Pphi2.canonicalJointMeasure Pphi2.canonicalRoughError_eq_sum_over_cross_terms Pphi2.integral_sq_add_of_inner_eq_zero Pphi2.canonicalLeading_perCoeff_inner_eq_zero Pphi2.canonicalRoughError Pphi2.canonicalCrossTerm Pphi2.CanonicalJoint
thm	GaussianField.asym_field_basis_decomp_density	GaussianField.DensityAsym	GaussianField.AsymLatticeSites GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.asymLatticeDelta
thm	GaussianField.greenFunctionBilinear_le	HeatKernel.Bilinear	GaussianField.DyninMityaginSpace GaussianField.l2InnerProduct GaussianField.HasLaplacianEigenvalues GaussianField.DyninMityaginSpace.coeff GaussianField.greenFunctionBilinear_summable GaussianField.HasLaplacianEigenvalues.eigenvalue GaussianField.HasLaplacianEigenvalues.eigenvalue_nonneg GaussianField.l2InnerProduct_summable GaussianField.greenFunctionBilinear Lattice.toSemilatticeInf
thm	Lattice.inf_le_right	Mathlib.Order.Lattice	Lattice Lattice.toSemilatticeSup Lattice.inf
thm	Pphi2.gaussian_second_moment_uniform	Pphi2.GaussianContinuumLimit.GaussianTightness	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.gaussianContinuumMeasure Pphi2.planeBackground Pphi2.EuclideanPlaneBackground.dim Pphi2.embeddedTwoPoint GaussianField.Configuration GaussianField.instMeasurableSpaceConfiguration Pphi2.ContinuumTestFunction Pphi2.embeddedTwoPoint_uniform_bound
thm	GaussianHilbert.linearFunctionalPolynomial_eval	GaussianHilbert.PolynomialDensity	GaussianHilbert.linearFunctionalPolynomial
thm	GaussianField.RapidDecaySeq.rapidDecay_expansion	Nuclear.NuclearTensorProduct	GaussianField.RapidDecaySeq GaussianField.RapidDecaySeq.val GaussianField.RapidDecaySeq.hasSum_basisVec GaussianField.RapidDecaySeq.instSMul GaussianField.RapidDecaySeq.instModule GaussianField.RapidDecaySeq.basisVec GaussianField.RapidDecaySeq.instAddCommGroup GaussianField.RapidDecaySeq.instTopologicalSpace
thm	Pphi2.integrable_powMul_wickPolynomial_mul	Pphi2.InteractingMeasure.MomentIntegrability	GaussianField.FinLatticeSites Pphi2.integrable_powMul_wickPolynomial_sq GaussianField.latticeGaussianMeasure Pphi2.wickPolynomial_continuous₂ GaussianField.configuration_eval_measurable GaussianField.Configuration GaussianField.instMeasurableSpaceConfiguration GaussianField.FinLatticeField Lattice.toSemilatticeInf Pphi2.wickPolynomial
def	GaussianField.DyninMityaginSpace.coeff	Nuclear.DyninMityagin	GaussianField.DyninMityaginSpace
thm	GaussianField.latticeCovariance_GJ_eq_inv_smul_bare	Lattice.Covariance	GaussianField.covariance GaussianField.latticeCovariance GaussianField.FinLatticeSites GaussianField.latticeCovarianceGJ GaussianField.ell2' GaussianField.FinLatticeField
thm	Pphi2.torusLimit_covariance_eq	Pphi2.TorusContinuumLimit.TorusGaussianLimit	Pphi2.torus_propagator_convergence Pphi2.torusContinuumGreen GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace Pphi2.torusEmbeddedTwoPoint GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup Pphi2.torusContinuumMeasure GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.configuration_eval_measurable GaussianField.Configuration Pphi2.torusGaussianLimit_isGaussian GaussianField.NuclearTensorProduct.instContinuousSMulReal Pphi2.torusContinuumMeasure_isProbability GaussianField.SmoothMap_Circle GaussianField.instMeasurableSpaceConfiguration GaussianField.TorusTestFunction Lattice.toSemilatticeInf Pphi2.weakLimit_centered_gaussianReal Pphi2.torusGaussianMeasure_isGaussian
def	GaussianField.RapidDecayLattice.latticeRapidDecayEquiv	Lattice.RapidDecayLattice	GaussianField.RapidDecayLattice.latticeRapidDecaySeminorm GaussianField.RapidDecaySeq.rapidDecaySeminorm GaussianField.RapidDecayLattice.instAddCommGroup GaussianField.RapidDecaySeq GaussianField.RapidDecayLattice.latticeEnum GaussianField.RapidDecaySeq.val GaussianField.RapidDecayLattice GaussianField.RapidDecaySeq.instModule GaussianField.RapidDecayLattice.val GaussianField.RapidDecayLattice.instTopologicalSpace GaussianField.RapidDecayLattice.instModule GaussianField.RapidDecaySeq.instAddCommGroup GaussianField.RapidDecaySeq.instTopologicalSpace
thm	GaussianField.cylinderHeatSemigroup_timeTranslation_comm	Cylinder.FreeHeatSemigroup	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.nuclearTensorProduct_mapCLM_comp GaussianField.nuclearTensorProduct_mapCLM GaussianField.schwartz_dyninMityaginSpace_1D GaussianField.SmoothMap_Circle.instAddCommGroup GaussianField.CylinderTestFunction GaussianField.NuclearTensorProduct GaussianField.freeHeatSemigroup_translation_comm GaussianField.cylinderHeatSemigroup GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.smoothCircle_hasBiorthogonalBasis GaussianField.SmoothMap_Circle.instModule GaussianField.SmoothMap_Circle.instContinuousSMul GaussianField.smoothCircle_dyninMityaginSpace GaussianField.SmoothMap_Circle.instIsTopologicalAddGroup GaussianField.SmoothMap_Circle GaussianField.freeHeatSemigroup GaussianField.schwartzTranslation GaussianField.circleHeatSemigroup GaussianField.SmoothMap_Circle.instTopologicalSpace GaussianField.schwartz_hasBiorthogonalBasis_1D GaussianField.cylinderTimeTranslation
thm	GaussianField.sitePairing_eq_massEigenbasis_sum	GaussianField.Density	GaussianField.FinLatticeSites GaussianField.massEigenbasis_sum_mul_sum_eq_site_inner GaussianField.massEigenvectorBasis GaussianField.FinLatticeField
thm	GaussianField.latticeHeatKernelBilinear1d_eq_mathlib_spectral	Lattice.HeatKernelConvergence1d	GaussianField.SmoothMap_Circle.instAddCommGroup GaussianField.FinLatticeSites GaussianField.circleRestriction GaussianField.SmoothMap_Circle.instModule GaussianField.Matrix.IsHermitian.bilinear_exp_eq_spectral GaussianField.SmoothMap_Circle GaussianField.circleSpacing GaussianField.latticeHeatKernelBilinear1d GaussianField.FinLatticeField GaussianField.SmoothMap_Circle.instTopologicalSpace GaussianField.latticeHeatKernelMatrix GaussianField.negLaplacianMatrix_isHermitian GaussianField.negLaplacianMatrix
thm	Pphi2.asymGroundVector_norm_eq_one	Pphi2.AsymTorus.AsymTraceBridge	Pphi2.L2SpatialField Pphi2.SpatialField Pphi2.AsymTransferGroundExcitedData.i₀ Pphi2.asymGroundVector Pphi2.asymTransferGroundExcitedData Pphi2.AsymTransferGroundExcitedData.b Pphi2.AsymTransferGroundExcitedData.ι
def	GaussianField.schwartzRapidDecayEquivNd	SchwartzNuclear.HermiteTensorProduct	GaussianField.RapidDecaySeq GaussianField.RapidDecaySeq.instModule GaussianField.fromRapidDecayNdCLM GaussianField.RapidDecaySeq.instAddCommGroup GaussianField.RapidDecaySeq.instTopologicalSpace GaussianField.toRapidDecayNdCLM
struct	Common.QFT.Euclidean.Formulation	Common.QFT.Euclidean.Formulations
def	GaussianField.HasPointEval.pointEval	Nuclear.PointEval	GaussianField.HasPointEval
def	Pphi2.so2Generator	Pphi2.OSProofs.OS2_WardIdentity	Pphi2.ContinuumTestFunction
thm	GaussianHilbert.stdGaussianFin_hypercontractive_schema	GaussianHilbert.HypercontractivityFromBE
thm	Pphi2.smoothVarianceConstant_pos	Pphi2.NelsonEstimate.CovarianceSplit	Pphi2.smoothVarianceConstant
thm	Pphi2.EuclideanTimeStructure.timeTranslateOnRealTestFunctions_apply	Pphi2.Backgrounds.EuclideanTime	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanTimeStructure.timeTranslation Pphi2.EuclideanTimeStructure.timeShift Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.EuclideanPlaneBackground.translate Pphi2.EuclideanTimeStructure.timeTranslateOnRealTestFunctions Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanPlaneBackground Pphi2.EuclideanTimeStructure Pphi2.EuclideanPlaneBackground.translate_apply
def	Pphi2.canonicalRoughFieldFunction_self_moment_diag	Pphi2.NelsonEstimate.FieldDecomposition	Pphi2.canonicalJointMeasure GaussianField.FinLatticeSites Pphi2.canonicalRoughFieldFunction Pphi2.CanonicalJoint
thm	Pphi2.IsTorusGaussianContinuumLimit.covariance_eq	Pphi2.TorusContinuumLimit.TorusGaussianLimit	Pphi2.torusContinuumGreen Pphi2.IsTorusGaussianContinuumLimit GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.instMeasurableSpaceConfiguration GaussianField.TorusTestFunction
thm	Pphi2.torusTranslation_continuous_in_v	Pphi2.TorusContinuumLimit.TorusInteractingOS	GaussianField.sobolevSeminorm_affine_precomp_le GaussianField.mapImage GaussianField.NuclearTensorProduct.instModuleReal GaussianField.circleTranslation Lattice.toSemilatticeSup GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.SmoothMap_Circle.instFunLike GaussianField.RapidDecaySeq.rapidDecaySeminorm GaussianField.RapidDecaySeq GaussianField.nuclearTensorProduct_mapCLM GaussianField.RapidDecaySeq.val GaussianField.RapidDecaySeq.hasSum_basisVec GaussianField.SmoothMap_Circle.instAddCommGroup GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup GaussianField.nuclearTensorProduct_mapCLM_pure GaussianField.RapidDecaySeq.instSMul GaussianField.RapidDecaySeq.instModule GaussianField.DyninMityaginSpace.ι GaussianField.NuclearTensorProduct GaussianField.DyninMityaginSpace.HasBiorthogonalBasis.coeff_basis GaussianField.RapidDecaySeq.basisVec GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.NuclearTensorProduct.pure_continuous GaussianField.finset_sup_poly_bound GaussianField.smoothCircle_hasBiorthogonalBasis GaussianField.torusTranslation GaussianField.SmoothMap_Circle.instModule GaussianField.SmoothMap_Circle.instContinuousSMul GaussianField.smoothCircle_dyninMityaginSpace GaussianField.SmoothMap_Circle.instIsTopologicalAddGroup GaussianField.DyninMityaginSpace.basis GaussianField.NuclearTensorProduct.pure GaussianField.RapidDecaySeq.instAddCommGroup GaussianField.SmoothMap_Circle GaussianField.DyninMityaginSpace.basis_growth GaussianField.RapidDecaySeq.instTopologicalSpace GaussianField.NuclearTensorProduct.basisVec_eq_pure GaussianField.DyninMityaginSpace.p GaussianField.RapidDecaySeq.rapidDecay_withSeminorms GaussianField.RapidDecaySeq.rapid_decay GaussianField.NuclearTensorProduct.pure_seminorm_bound GaussianField.TorusTestFunction GaussianField.SmoothMap_Circle.instTopologicalSpace Lattice.toSemilatticeInf
thm	Pphi2.u4Deriv_le_affine	Pphi2.InteractingMeasure.U4AffineBound	Pphi2.u4Deriv2 Pphi2.continuousWithinAt_u4Deriv Pphi2.u4_hasDerivAt2 GaussianField.FinLatticeField Pphi2.u4Deriv
thm	Pphi2.nelson_exponential_estimate_lattice	Pphi2.NelsonEstimate.NelsonEstimate	GaussianField.FinLatticeSites GaussianField.circleSpacing_eq GaussianField.latticeGaussianMeasure GaussianField.Configuration GaussianField.circleSpacing GaussianField.instMeasurableSpaceConfiguration GaussianField.FinLatticeField Pphi2.interactionFunctional Pphi2.nelson_exponential_estimate_master GaussianField.circleSpacing_pos
thm	Pphi2.canonicalSumFieldFunction_add	Pphi2.NelsonEstimate.FieldDecomposition	GaussianField.FinLatticeSites Pphi2.canonicalSmoothFieldFunction_add Pphi2.canonicalSumFieldFunction Pphi2.canonicalRoughFieldFunction Pphi2.canonicalSumFieldFunction_eq_smooth_plus_rough Pphi2.canonicalRoughFieldFunction_add Pphi2.canonicalSmoothFieldFunction Pphi2.CanonicalJoint
thm	GaussianField.massOperatorMatrixAsym_eigenvalues_pos	Lattice.AsymCovariance	GaussianField.AsymLatticeSites GaussianField.massOperatorMatrixAsym GaussianField.massEigenvaluesAsym GaussianField.massOperatorMatrixAsym_isHermitian GaussianField.AsymLatticeField GaussianField.massOperatorAsym_pos_def GaussianField.massMatrixAsymHerm GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.massOperatorAsym GaussianField.massOperatorAsym_eq_matrix_mulVec
def	Pphi2.wickMonomial	Pphi2.WickOrdering.WickPolynomial
thm	Pphi2.massEigenvalues_ge_mass_sq	Pphi2.TorusContinuumLimit.TorusPropagatorConvergence	GaussianField.massOperatorMatrix_isHermitian GaussianField.massOperatorMatrix GaussianField.FinLatticeSites GaussianField.massOperator GaussianField.massMatrixHerm GaussianField.massOperator_eq_matrix_mulVec GaussianField.massEigenvalues GaussianField.finiteLaplacian_neg_semidefinite GaussianField.finiteLaplacian GaussianField.FinLatticeField Lattice.toSemilatticeInf
def	Pphi2.EuclideanOS.schwartzIm	Pphi2.EuclideanOS	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanPlaneBackground Pphi2.EuclideanPlaneBackground.ComplexTestFunction
thm	Pphi2.LatticeBridge.LatticeRoughErrorSetup.hsmooth	Pphi2.NelsonEstimate.LatticeBridge	GaussianField.FinLatticeSites Pphi2.LatticeBridge.LatticeRoughErrorSetup GaussianField.Configuration GaussianField.FinLatticeField Pphi2.LatticeBridge.LatticeRoughErrorSetup.V_S
thm	Pphi2.cylinderIR_uniform_second_moment	Pphi2.IRLimit.UniformExponentialMoment	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.CylinderTestFunction GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup GaussianField.NuclearTensorProduct.instAddCommGroup Pphi2.cylinderPullbackMeasure Pphi2.cylinderIR_uniform_exponential_moment GaussianField.configuration_eval_measurable GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.instMeasurableSpaceConfiguration Pphi2.MeasureHasGreenMomentBound GaussianField.AsymTorusTestFunction Lattice.toSemilatticeInf
thm	GaussianField.DyninMityaginSpace.hasSum_basis	Nuclear.NuclearSpace	GaussianField.DyninMityaginSpace GaussianField.DyninMityaginSpace.coeff GaussianField.DyninMityaginSpace.ι GaussianField.DyninMityaginSpace.h_with GaussianField.DyninMityaginSpace.summable_coeff_seminorm_basis GaussianField.DyninMityaginSpace.basis GaussianField.DyninMityaginSpace.p Lattice.toSemilatticeInf
thm	Pphi2.continuumTimeReflection_apply_coord	Pphi2.ContinuumLimit.TimeReflection	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.planeBackground Pphi2.continuumTimeReflection Pphi2.EuclideanPlaneBackground.dim Pphi2.ContinuumTestFunction
thm	Pphi2.asymCanonicalSmoothFieldFunction_memLp_two	Pphi2.NelsonEstimate.AsymFieldDecomposition	GaussianField.AsymLatticeSites Pphi2.AsymCanonicalJoint Pphi2.asymCanonicalSmoothModeCoeff Pphi2.asymCanonicalSmoothFieldFunction Pphi2.asymCanonicalJointMeasure Pphi2.AsymCanonicalMode
thm	GaussianField.l2InnerProduct_pure	Cylinder.MethodOfImages	GaussianField.DyninMityaginSpace GaussianField.l2InnerProduct GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.DyninMityaginSpace.coeff GaussianField.RapidDecaySeq.val GaussianField.NuclearTensorProduct.dyninMityaginSpace GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup GaussianField.NuclearTensorProduct GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.NuclearTensorProduct.pure GaussianField.l2InnerProduct_summable
thm	Pphi2.asymRemainderHypothesis.congr_simp	Pphi2.AsymTorus.AsymBridgeInstance	Pphi2.asymTransferNormalized Pphi2.L2SpatialField Pphi2.SpatialField Pphi2.asymGroundVector Pphi2.asymTransferSystem Pphi2.asymTransferGroundEigenvalue Pphi2.asymRemainderHypothesis Pphi2.asymGroundStateRep
def	GaussianField.modePartnerEquiv	HeatKernel.GreenInvariance	GaussianField.modePartner_involutive GaussianField.modePartner
def	Pphi2.spatialKinetic	Pphi2.TransferMatrix.TransferMatrix	Pphi2.SpatialField
thm	GaussianField.massOperatorAsym_pos_def	Lattice.AsymCovariance	GaussianField.AsymLatticeSites GaussianField.finiteLaplacianAsym_neg_semidefinite GaussianField.finiteLaplacianAsym GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.massOperatorAsym Lattice.toSemilatticeInf
thm	Pphi2.asymCanonicalSmoothGamma.congr_simp	Pphi2.NelsonEstimate.AsymCrossTermL2Identity	GaussianField.AsymLatticeSites Pphi2.asymCanonicalSmoothGamma Pphi2.AsymCanonicalMode
def	Pphi2.asymGappedTransfer'	Pphi2.AsymTorus.AsymSpectralGap	Pphi2.asymTransferNormalized Pphi2.L2SpatialField Pphi2.SpatialField Pphi2.asymGroundVector Pphi2.asymGappedTransfer Pphi2.asymTransferNormalized_gap
thm	GaussianField.DyninMityaginSpace.coeff_decay	Nuclear.DyninMityagin	GaussianField.DyninMityaginSpace GaussianField.DyninMityaginSpace.coeff GaussianField.DyninMityaginSpace.ι GaussianField.DyninMityaginSpace.p
struct	GaussianField.NuclearSpace	Nuclear.NuclearSpace
thm	Pphi2.asymEvalMapInv_evalMap	Pphi2.NelsonEstimate.AsymFieldDecomposition	GaussianField.AsymLatticeSites GaussianField.Configuration GaussianField.AsymLatticeField GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat Pphi2.asymEvalMap Pphi2.asymConfig_apply_eq_sum_evalMap Pphi2.asymEvalMapInv
def	GaussianField.evalMapAsym	GaussianField.DensityAsym	GaussianField.AsymLatticeSites GaussianField.Configuration GaussianField.AsymLatticeField GaussianField.asymLatticeDelta
thm	Pphi2.asymSliceFamilyTrunc_tendsto_linear	Pphi2.AsymTorus.AsymBridgeKLimit	Pphi2.asymSliceObsLinear Pphi2.asymSliceObsTrunc_tendsto_linear Pphi2.SpatialField Pphi2.asymSliceFamilyLinear Pphi2.asymSliceFamilyTrunc Pphi2.asymSliceObsTrunc
thm	GaussianField.gffSmearedCovariance.congr_simp	GaussianField.WickMultivariate	GaussianField.FinLatticeField GaussianField.gffSmearedCovariance
def	Pphi2.asymSpaceSpacing	Pphi2.AsymTorus.AsymTorusEmbedding
thm	Pphi2.schwartzIm_actionComplex	Pphi2.EuclideanComplex	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.action Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanOS.schwartzIm Pphi2.EuclideanPlaneBackground.Motion Pphi2.EuclideanPlaneBackground Pphi2.EuclideanPlaneBackground.actionComplex Pphi2.EuclideanPlaneBackground.ComplexTestFunction
thm	Common.QFT.Euclidean.SchwingerFormulation.instContinuousSMulNPointTestFunction	Common.QFT.Euclidean.Formulations	Common.QFT.Euclidean.SchwingerFormulation.instAddCommGroupNPointTestFunction Common.QFT.Euclidean.SchwingerFormulation.NPointTestFunction Common.QFT.Euclidean.SchwingerFormulation.instTopologicalSpaceNPointTestFunction Common.QFT.Euclidean.SchwingerFormulation.instModuleNPointTestFunction Common.QFT.Euclidean.SchwingerFormulation
thm	GaussianField.ahlswede_daykin_one_dim_ae_lintegral	Lattice.FKG	GaussianField.algebraic_four_functions
thm	Pphi2.finiteLaplacianAsym_translation_commute	Pphi2.AsymTorus.AsymWickVariance	GaussianField.AsymLatticeSites GaussianField.finiteLaplacianAsym Pphi2.asymShift GaussianField.finiteLaplacianAsymFun GaussianField.AsymLatticeField
thm	Pphi2.os0_for_continuum_limit	Pphi2.ContinuumLimit.AxiomInheritance	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.FieldConfig2 Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.planeBackground Pphi2.EuclideanPlaneBackground.dim Pphi2.IsPphi2Limit Pphi2.plane2Background Pphi2.analyticOn_generatingFunctionalC Pphi2.continuum_exponential_moments GaussianField.instMeasurableSpaceConfiguration Pphi2.TestFunction2 Pphi2.EuclideanOS.OS0_Analyticity Pphi2.EuclideanPlaneBackground.ComplexTestFunction
thm	Pphi2.asymCanonicalRoughFieldFunctionOfSnd.congr_simp	Pphi2.NelsonEstimate.AsymCrossTermL2Identity	Pphi2.asymCanonicalRoughFieldFunctionOfSnd GaussianField.AsymLatticeSites Pphi2.AsymCanonicalMode
thm	Pphi2.asymCanonicalSmoothFieldFunction.congr_simp	Pphi2.NelsonEstimate.AsymFieldDecomposition	GaussianField.AsymLatticeSites Pphi2.AsymCanonicalJoint Pphi2.asymCanonicalSmoothFieldFunction
thm	GaussianField.SmoothMap_Circle.fourierBasisFun_abs_le	SmoothCircle.Basic	GaussianField.SmoothMap_Circle.fourierBasisFun
thm	GaussianHilbert.memLp_exp_linear_two_of_subGaussian	GaussianHilbert.PolynomialDensity	GaussianHilbert.integrable_exp_linear_of_subGaussian GaussianHilbert.IsSubGaussianMeasure
thm	GaussianField.periodizeCLM_apply	SchwartzNuclear.Periodization	GaussianField.SmoothMap_Circle.instAddCommGroup GaussianField.periodizeCLM GaussianField.SmoothMap_Circle.toFun GaussianField.SmoothMap_Circle.instModule GaussianField.SmoothMap_Circle GaussianField.SmoothMap_Circle.instTopologicalSpace
thm	GaussianField.ahlswede_daykin	Lattice.FKG	GaussianField.ahlswede_daykin_ennreal
thm	GaussianField.pairing_is_gaussian	GaussianField.Properties	GaussianField.DyninMityaginSpace GaussianField.charFun GaussianField.measure GaussianField.configuration_eval_measurable GaussianField.Configuration GaussianField.instMeasurableSpaceConfiguration GaussianField.measure_isProbability
thm	Pphi2.fourier_gaussian_pos	Pphi2.TransferMatrix.GaussianFourier
thm	GaussianField.quadraticForm_submodular_of_nonpos_offDiag	Lattice.FKG	GaussianField.sup_inf_mul_add_le GaussianField.IsSubmodular
thm	GaussianHilbert.chaosDiagCLM.congr_simp	GaussianHilbert.OUEigenfunctions	GaussianHilbert.stdGaussianFin GaussianHilbert.wienerChaos GaussianHilbert.chaosDiagCLM
thm	Pphi2.normalizedMomentDeriv_zero	Pphi2.InteractingMeasure.U4AffineBound	Pphi2.partitionFnDeriv GaussianField.FinLatticeSites Pphi2.gibbsMoment GaussianField.latticeGaussianMeasure_isProbability GaussianField.latticeGaussianMeasure GaussianField.Configuration GaussianField.instMeasurableSpaceConfiguration Pphi2.partitionFn Pphi2.normalizedMomentDeriv Pphi2.momentDeriv GaussianField.FinLatticeField Pphi2.interactionFunctional
thm	Pphi2.wickPolynomial_bounded_below	Pphi2.WickOrdering.WickPolynomial	Pphi2.poly_even_degree_bounded_below Pphi2.wickPolynomial
thm	Pphi2.AsymSatisfiesTorusOS.os0	Pphi2.AsymTorus.AsymTorusOS	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace Pphi2.AsymSatisfiesTorusOS GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup GaussianField.NuclearTensorProduct.instAddCommGroup Pphi2.AsymTorusOS0_Analyticity GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.instMeasurableSpaceConfiguration GaussianField.AsymTorusTestFunction
thm	Pphi2.cylinderPullback_continuous	Pphi2.IRLimit.CylinderEmbedding	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace Pphi2.cylinderPullback GaussianField.CylinderTestFunction GaussianField.NuclearTensorProduct.instIsTopologicalAddGroup Pphi2.cylinderToTorusEmbed GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.Configuration GaussianField.NuclearTensorProduct.instContinuousSMulReal GaussianField.SmoothMap_Circle GaussianField.AsymTorusTestFunction
def	Pphi2.EuclideanPlaneBackground.Distribution	Pphi2.Backgrounds.EuclideanPlane	Pphi2.EuclideanPlaneBackground.SpaceTime Pphi2.EuclideanPlaneBackground.RealTestFunction Pphi2.EuclideanPlaneBackground.dim Pphi2.EuclideanPlaneBackground GaussianField.Configuration
thm	GaussianField.cylinderMassOperator.congr_simp	Cylinder.MassOperatorEquivariance	GaussianField.NuclearTensorProduct.instModuleReal GaussianField.NuclearTensorProduct.instTopologicalSpace GaussianField.CylinderTestFunction GaussianField.NuclearTensorProduct.instAddCommGroup GaussianField.cylinderMassOperator GaussianField.SmoothMap_Circle GaussianField.ell2'
def	GaussianField.cylinderTimeTranslationSym	Cylinder.GreenFunction	GaussianField.cylinderMassOperator_timeTranslation_norm_eq GaussianField.CylinderSpacetimeSymmetry GaussianField.cylinderHeatSemigroup_timeTranslation_comm GaussianField.CylinderTestFunction GaussianField.cylinderTimeTranslation
thm	GaussianField.config_apply_eq_sum_evalMapAsym	GaussianField.DensityAsym	GaussianField.AsymLatticeSites GaussianField.Configuration GaussianField.AsymLatticeField GaussianField.evalMapAsym GaussianField.instFintypeAsymLatticeSitesOfNeZeroNat GaussianField.asymLatticeDelta GaussianField.config_apply_eq_sum_deltaAsym
